MAGNETIC FIELD DATA 

Time 		 x 		 y		 z 
---------------------------------------------------------
03:18:10 	 20492.28 	 2901.89 	 47084.71
03:18:10 	 20492.25 	 2901.39 	 47084.43
03:18:10 	 20492.31 	 2901.30 	 47084.15
03:18:10 	 20492.45 	 2901.56 	 47084.07
03:18:10 	 20492.49 	 2901.12 	 47084.11
03:18:10 	 20492.22 	 2900.68 	 47084.04
03:18:10 	 20491.89 	 2900.46 	 47083.97
03:18:10 	 20491.69 	 2899.95 	 47083.95
03:18:10 	 20491.52 	 2899.47 	 47083.87
03:18:10 	 20491.96 	 2899.20 	 47083.75
03:18:10 	 20492.32 	 2898.36 	 47083.74
03:18:10 	 20492.95 	 2897.89 	 47083.60
03:18:10 	 20493.98 	 2897.53 	 47083.45
03:18:10 	 20494.97 	 2897.30 	 47083.38
03:18:10 	 20495.50 	 2897.51 	 47083.26
03:18:10 	 20495.89 	 2897.75 	 47083.25
03:18:10 	 20495.79 	 2897.91 	 47083.30
03:18:10 	 20496.12 	 2897.76 	 47083.33
03:18:10 	 20496.59 	 2897.53 	 47083.32
03:18:10 	 20496.83 	 2896.95 	 47083.34
03:18:10 	 20497.33 	 2896.57 	 47083.25
03:18:10 	 20497.77 	 2896.20 	 47083.20
03:18:10 	 20498.40 	 2895.87 	 47083.14
03:18:10 	 20498.71 	 2895.83 	 47083.04
03:18:10 	 20499.30 	 2895.83 	 47083.00
03:18:10 	 20499.75 	 2895.95 	 47082.92
03:18:10 	 20500.05 	 2896.65 	 47082.81
03:18:10 	 20500.35 	 2897.43 	 47082.79
03:18:11 	 20500.22 	 2898.20 	 47082.86
03:18:11 	 20499.92 	 2898.90 	 47082.93
03:18:11 	 20499.87 	 2899.37 	 47083.00
03:18:11 	 20499.94 	 2899.46 	 47083.05
03:18:11 	 20499.89 	 2899.46 	 47083.05
03:18:11 	 20500.26 	 2899.62 	 47082.98
03:18:11 	 20500.71 	 2899.66 	 47083.01
03:18:11 	 20500.62 	 2899.71 	 47083.00
03:18:11 	 20500.81 	 2899.98 	 47082.96
03:18:11 	 20500.62 	 2900.32 	 47082.90
03:18:11 	 20500.51 	 2900.62 	 47082.93
03:18:11 	 20500.35 	 2900.91 	 47082.90
03:18:11 	 20500.24 	 2901.19 	 47082.88
03:18:11 	 20499.96 	 2901.88 	 47082.76
03:18:11 	 20499.72 	 2902.84 	 47082.75
03:18:11 	 20499.25 	 2903.41 	 47082.88
03:18:11 	 20498.68 	 2903.62 	 47082.98
03:18:11 	 20498.48 	 2903.32 	 47083.06
03:18:11 	 20498.28 	 2903.50 	 47082.91
03:18:11 	 20498.33 	 2903.77 	 47082.89
03:18:11 	 20498.32 	 2903.87 	 47082.89
03:18:11 	 20498.38 	 2903.99 	 47082.92
03:18:11 	 20498.15 	 2903.75 	 47082.91
03:18:11 	 20498.36 	 2903.59 	 47082.85
